,front_leg,mid_leg,back_leg,tf,ROI,lookback,std_dev,front_vector,middle_vector,back_vector
225,ETH-28JAN22,ETH-PERPETUAL,BTC-28JAN22,720,0.9980574718255378,20,2,1.0,-1.01,-0.01
226,ETH-28JAN22,ETH-PERPETUAL,BTC-24JUN22,15,0.881642050505134,20,2,1.0,-1.0,-0.0
227,ETH-28JAN22,ETH-PERPETUAL,BTC-24JUN22,30,0.9564753419475358,20,2,1.0,-1.0,-0.0
228,ETH-28JAN22,ETH-PERPETUAL,BTC-24JUN22,60,0.9846141232095854,20,2,1.0,-1.0,-0.0
229,ETH-28JAN22,ETH-PERPETUAL,BTC-24JUN22,120,0.9769896950272182,20,2,1.0,-1.0,-0.0
230,ETH-28JAN22,ETH-PERPETUAL,BTC-24JUN22,180,0.998589763715982,20,2,1.0,-0.99,-0.0
231,ETH-28JAN22,ETH-PERPETUAL,BTC-24JUN22,360,0.9974731451114602,20,2,1.0,-1.01,-0.0
232,ETH-28JAN22,ETH-PERPETUAL,BTC-24JUN22,720,0.9998966158841754,20,2,1.0,-1.01,-0.01
233,ETH-28JAN22,ETH-PERPETUAL,BTC-7JAN22,15,0.9431218412051335,20,2,1.0,-1.01,-0.0
234,ETH-28JAN22,ETH-PERPETUAL,BTC-7JAN22,30,0.9786940804850056,20,2,1.0,-1.04,-0.0
235,ETH-28JAN22,ETH-PERPETUAL,BTC-7JAN22,60,0.988099706121009,20,2,1.0,-1.03,-0.0
236,ETH-28JAN22,ETH-PERPETUAL,BTC-7JAN22,120,0.9928974075186979,20,2,1.0,-1.0,-0.0
237,ETH-28JAN22,ETH-PERPETUAL,BTC-7JAN22,180,0.9612973115795058,20,2,1.0,0.08,-0.01
238,ETH-28JAN22,ETH-PERPETUAL,BTC-30SEP22,15,0.881642050505134,20,2,1.0,-1.0,-0.0
239,ETH-28JAN22,ETH-PERPETUAL,BTC-30SEP22,30,0.9564753419475358,20,2,1.0,-1.0,-0.0
240,ETH-28JAN22,ETH-PERPETUAL,BTC-30SEP22,60,0.9846141232095854,20,2,1.0,-1.0,-0.0
241,ETH-28JAN22,ETH-PERPETUAL,BTC-30SEP22,120,0.9769896950272182,20,2,1.0,-1.0,-0.0
242,ETH-28JAN22,ETH-PERPETUAL,BTC-30SEP22,180,0.998589763715982,20,2,1.0,-0.99,-0.0
243,ETH-28JAN22,ETH-PERPETUAL,BTC-30SEP22,360,0.9974731451114602,20,2,1.0,-1.01,-0.0
244,ETH-28JAN22,ETH-PERPETUAL,BTC-30SEP22,720,0.9991202925680109,20,2,1.0,-1.0,-0.0
245,ETH-28JAN22,ETH-PERPETUAL,BTC-PERPETUAL,15,0.881642050505134,20,2,1.0,-1.0,-0.0
246,ETH-28JAN22,ETH-PERPETUAL,BTC-PERPETUAL,30,0.9564753419475358,20,2,1.0,-1.0,-0.0
247,ETH-28JAN22,ETH-PERPETUAL,BTC-PERPETUAL,60,0.9846141232095854,20,2,1.0,-1.0,-0.0
248,ETH-28JAN22,ETH-PERPETUAL,BTC-PERPETUAL,120,0.9850119259397961,20,2,1.0,-1.01,-0.0
249,ETH-28JAN22,ETH-PERPETUAL,BTC-PERPETUAL,180,0.9969633121032154,20,2,1.0,-1.0,-0.0
250,ETH-28JAN22,ETH-PERPETUAL,BTC-PERPETUAL,360,0.9980432835736441,20,2,1.0,-1.02,-0.0
251,ETH-28JAN22,ETH-PERPETUAL,BTC-PERPETUAL,720,0.9999256426366513,20,2,1.0,-1.01,-0.01
252,ETH-28JAN22,BTC-25MAR22,BTC-28JAN22,15,0.8617376149990364,20,2,1.0,-7.13,7.2
253,ETH-28JAN22,BTC-25MAR22,BTC-28JAN22,30,0.9311219246288388,20,2,1.0,-6.23,6.29
254,ETH-28JAN22,BTC-25MAR22,BTC-28JAN22,60,0.9642153944822178,20,2,1.0,-7.62,7.7
255,ETH-28JAN22,BTC-25MAR22,BTC-28JAN22,120,0.9838832764904052,20,2,1.0,-5.89,5.94
256,ETH-28JAN22,BTC-25MAR22,BTC-28JAN22,180,0.9978580636342758,20,2,1.0,-6.73,6.81
257,ETH-28JAN22,BTC-25MAR22,BTC-28JAN22,360,0.9970833693612304,20,2,1.0,-4.69,4.73
258,ETH-28JAN22,BTC-25MAR22,BTC-28JAN22,720,0.9971849501001402,20,2,1.0,-1.6,1.59
259,ETH-28JAN22,BTC-25MAR22,BTC-24JUN22,15,0.8181886249408648,20,2,1.0,5.07,-4.98
260,ETH-28JAN22,BTC-25MAR22,BTC-24JUN22,30,0.8894110752098433,20,2,1.0,4.94,-4.86
261,ETH-28JAN22,BTC-25MAR22,BTC-24JUN22,60,0.9417005974687688,20,2,1.0,4.61,-4.53
262,ETH-28JAN22,BTC-25MAR22,BTC-24JUN22,120,0.9880684391039257,20,2,1.0,5.71,-5.6
263,ETH-28JAN22,BTC-25MAR22,BTC-24JUN22,180,0.9828528381464804,20,2,1.0,4.82,-4.74
264,ETH-28JAN22,BTC-25MAR22,BTC-24JUN22,360,0.994826198847745,20,2,1.0,13.5,-13.23
265,ETH-28JAN22,BTC-25MAR22,BTC-24JUN22,720,0.9985156228132315,20,2,1.0,382.23,-374.02
266,ETH-28JAN22,BTC-25MAR22,BTC-7JAN22,15,0.9481679270348848,20,2,1.0,2.62,-2.68
267,ETH-28JAN22,BTC-25MAR22,BTC-7JAN22,30,0.9714666732150482,20,2,1.0,2.12,-2.18
268,ETH-28JAN22,BTC-25MAR22,BTC-7JAN22,60,0.98720053290111,20,2,1.0,1.37,-1.42
269,ETH-28JAN22,BTC-25MAR22,BTC-7JAN22,120,0.9997666781797764,20,2,1.0,0.9,-0.93
270,ETH-28JAN22,BTC-25MAR22,BTC-7JAN22,180,0.9959963219984211,20,2,1.0,0.88,-0.92
271,ETH-28JAN22,BTC-25MAR22,BTC-30SEP22,15,0.8811153756497616,20,2,1.0,3.88,-3.71
272,ETH-28JAN22,BTC-25MAR22,BTC-30SEP22,30,0.9672289272809194,20,2,1.0,3.88,-3.71
273,ETH-28JAN22,BTC-25MAR22,BTC-30SEP22,60,0.9891851842255691,20,2,1.0,3.62,-3.46
274,ETH-28JAN22,BTC-25MAR22,BTC-30SEP22,120,1.0072507355698066,20,2,1.0,3.78,-3.61
275,ETH-28JAN22,BTC-25MAR22,BTC-30SEP22,180,1.0035138466437492,20,2,1.0,3.65,-3.49
276,ETH-28JAN22,BTC-25MAR22,BTC-30SEP22,360,1.0076509733871608,20,2,1.0,4.78,-4.54
277,ETH-28JAN22,BTC-25MAR22,BTC-30SEP22,720,0.9973200644943697,20,2,1.0,96.58,-91.41
278,ETH-28JAN22,BTC-25MAR22,BTC-PERPETUAL,15,0.7587906456568175,20,2,1.0,-3.97,4.21
279,ETH-28JAN22,BTC-25MAR22,BTC-PERPETUAL,30,0.8700036839986619,20,2,1.0,-3.86,4.08
280,ETH-28JAN22,BTC-25MAR22,BTC-PERPETUAL,60,0.9329794630722186,20,2,1.0,-3.42,3.61
281,ETH-28JAN22,BTC-25MAR22,BTC-PERPETUAL,120,0.9632029004239934,20,2,1.0,-2.77,2.92
282,ETH-28JAN22,BTC-25MAR22,BTC-PERPETUAL,180,0.9833440239151245,20,2,1.0,-2.21,2.32
283,ETH-28JAN22,BTC-25MAR22,BTC-PERPETUAL,360,0.996725539828326,20,2,1.0,-1.68,1.76
284,ETH-28JAN22,BTC-25MAR22,BTC-PERPETUAL,720,0.9971842828978983,20,2,1.0,-1.22,1.28
285,ETH-28JAN22,BTC-28JAN22,BTC-24JUN22,15,0.8734871313968119,20,2,1.0,2.96,-2.88
286,ETH-28JAN22,BTC-28JAN22,BTC-24JUN22,30,0.9606274365149065,20,2,1.0,2.74,-2.67
287,ETH-28JAN22,BTC-28JAN22,BTC-24JUN22,60,0.9813575145611588,20,2,1.0,2.93,-2.85
288,ETH-28JAN22,BTC-28JAN22,BTC-24JUN22,120,0.9840947897658325,20,2,1.0,2.92,-2.84
289,ETH-28JAN22,BTC-28JAN22,BTC-24JUN22,180,0.987965356835915,20,2,1.0,2.65,-2.57
290,ETH-28JAN22,BTC-28JAN22,BTC-24JUN22,360,0.9909945759768076,20,2,1.0,4.82,-4.67
291,ETH-28JAN22,BTC-28JAN22,BTC-24JUN22,720,0.998231854161717,20,2,1.0,0.86,-0.86
292,ETH-28JAN22,BTC-28JAN22,BTC-7JAN22,15,0.9434241443730779,20,2,1.0,5.67,-5.77
293,ETH-28JAN22,BTC-28JAN22,BTC-7JAN22,30,0.9693728800584401,20,2,1.0,7.57,-7.7
294,ETH-28JAN22,BTC-28JAN22,BTC-7JAN22,60,0.9846686134522254,20,2,1.0,11.52,-11.71
295,ETH-28JAN22,BTC-28JAN22,BTC-7JAN22,120,0.9888950844818725,20,2,1.0,-0.18,0.16
296,ETH-28JAN22,BTC-28JAN22,BTC-7JAN22,180,0.9868541498792524,20,2,1.0,-0.15,0.15
297,ETH-28JAN22,BTC-28JAN22,BTC-30SEP22,15,0.9134739399234527,20,2,1.0,2.5,-2.37
298,ETH-28JAN22,BTC-28JAN22,BTC-30SEP22,30,0.9749487247090755,20,2,1.0,2.38,-2.26
299,ETH-28JAN22,BTC-28JAN22,BTC-30SEP22,60,1.0135676020232618,20,2,1.0,2.44,-2.31
300,ETH-28JAN22,BTC-28JAN22,BTC-30SEP22,120,1.0157195499120304,20,2,1.0,2.28,-2.16
301,ETH-28JAN22,BTC-28JAN22,BTC-30SEP22,180,1.010055547861516,20,2,1.0,2.37,-2.24
302,ETH-28JAN22,BTC-28JAN22,BTC-30SEP22,360,1.0113824529101674,20,2,1.0,2.73,-2.56
303,ETH-28JAN22,BTC-28JAN22,BTC-30SEP22,720,0.9996197007616878,20,2,1.0,2.77,-2.61
304,ETH-28JAN22,BTC-28JAN22,BTC-PERPETUAL,15,0.8568925204278588,20,2,1.0,-7.88,8.27
305,ETH-28JAN22,BTC-28JAN22,BTC-PERPETUAL,30,0.9320988656232629,20,2,1.0,-9.27,9.73
306,ETH-28JAN22,BTC-28JAN22,BTC-PERPETUAL,60,0.9737028030823415,20,2,1.0,-7.43,7.79
307,ETH-28JAN22,BTC-28JAN22,BTC-PERPETUAL,120,0.9731069867204886,20,2,1.0,-7.25,7.59
308,ETH-28JAN22,BTC-28JAN22,BTC-PERPETUAL,180,0.9907239340862114,20,2,1.0,-5.54,5.78
309,ETH-28JAN22,BTC-28JAN22,BTC-PERPETUAL,360,1.0046173894963528,20,2,1.0,-4.07,4.25
310,ETH-28JAN22,BTC-28JAN22,BTC-PERPETUAL,720,1.0,20,2,1.0,-4.87,5.12
311,ETH-28JAN22,BTC-24JUN22,BTC-7JAN22,15,0.9562518603301553,20,2,1.0,9.06,-9.11
312,ETH-28JAN22,BTC-24JUN22,BTC-7JAN22,30,0.9740079301991512,20,2,1.0,293.52,-293.64
313,ETH-28JAN22,BTC-24JUN22,BTC-7JAN22,60,0.9934479997842778,20,2,1.0,16.16,-16.13
314,ETH-28JAN22,BTC-24JUN22,BTC-7JAN22,120,0.9919399285994757,20,2,1.0,0.65,-0.68
315,ETH-28JAN22,BTC-24JUN22,BTC-7JAN22,180,0.9935889437045827,20,2,1.0,-0.24,0.24
316,ETH-28JAN22,BTC-24JUN22,BTC-30SEP22,15,0.8848562000306507,20,2,1.0,15.46,-15.05
317,ETH-28JAN22,BTC-24JUN22,BTC-30SEP22,30,0.9497317411984701,20,2,1.0,18.6,-18.09
318,ETH-28JAN22,BTC-24JUN22,BTC-30SEP22,60,0.9821128424885767,20,2,1.0,17.29,-16.81
319,ETH-28JAN22,BTC-24JUN22,BTC-30SEP22,120,1.0115483292014873,20,2,1.0,12.08,-11.75
320,ETH-28JAN22,BTC-24JUN22,BTC-30SEP22,180,0.9991169446782063,20,2,1.0,15.59,-15.12
321,ETH-28JAN22,BTC-24JUN22,BTC-30SEP22,360,0.997322607968519,20,2,1.0,9.22,-8.93
322,ETH-28JAN22,BTC-24JUN22,BTC-30SEP22,720,0.9985323024784438,20,2,1.0,-17.3,16.68
323,ETH-28JAN22,BTC-24JUN22,BTC-PERPETUAL,15,0.7920580309599559,20,2,1.0,-2.04,2.2
324,ETH-28JAN22,BTC-24JUN22,BTC-PERPETUAL,30,0.9031373507155844,20,2,1.0,-2.26,2.44
325,ETH-28JAN22,BTC-24JUN22,BTC-PERPETUAL,60,0.9516560649672974,20,2,1.0,-1.96,2.11
326,ETH-28JAN22,BTC-24JUN22,BTC-PERPETUAL,120,0.9738765838068005,20,2,1.0,-1.88,2.01
327,ETH-28JAN22,BTC-24JUN22,BTC-PERPETUAL,180,0.9870957793703148,20,2,1.0,-1.46,1.56
328,ETH-28JAN22,BTC-24JUN22,BTC-PERPETUAL,360,1.001333982513236,20,2,1.0,-1.21,1.3
329,ETH-28JAN22,BTC-24JUN22,BTC-PERPETUAL,720,0.9980843396857969,20,2,1.0,-0.87,0.93
330,ETH-28JAN22,BTC-7JAN22,BTC-30SEP22,15,0.9799697800079221,20,2,1.0,-12.37,11.9
331,ETH-28JAN22,BTC-7JAN22,BTC-30SEP22,30,0.9781843877934169,20,2,1.0,-1.51,1.43
332,ETH-28JAN22,BTC-7JAN22,BTC-30SEP22,60,0.9883983081383136,20,2,1.0,-0.96,0.91
333,ETH-28JAN22,BTC-7JAN22,BTC-30SEP22,120,0.9919063053782546,20,2,1.0,-0.41,0.37
334,ETH-28JAN22,BTC-7JAN22,BTC-30SEP22,180,0.9725531911759899,20,2,1.0,-0.03,0.02
335,ETH-28JAN22,BTC-7JAN22,BTC-PERPETUAL,15,0.9413576060271741,20,2,1.0,-3.7,3.77
336,ETH-28JAN22,BTC-7JAN22,BTC-PERPETUAL,30,0.9711379022925662,20,2,1.0,-15.15,15.58
337,ETH-28JAN22,BTC-7JAN22,BTC-PERPETUAL,60,0.9856246220208702,20,2,1.0,-0.79,0.81
338,ETH-28JAN22,BTC-7JAN22,BTC-PERPETUAL,120,0.998218773144371,20,2,1.0,2.15,-2.25
339,ETH-28JAN22,BTC-7JAN22,BTC-PERPETUAL,180,0.9899750882949552,20,2,1.0,-0.17,0.17
340,ETH-28JAN22,BTC-30SEP22,BTC-PERPETUAL,15,0.8961613283064189,20,2,1.0,-1.78,1.97
341,ETH-28JAN22,BTC-30SEP22,BTC-PERPETUAL,30,0.9621963546114908,20,2,1.0,-1.78,1.96
342,ETH-28JAN22,BTC-30SEP22,BTC-PERPETUAL,60,0.9931758081446554,20,2,1.0,-1.7,1.88
343,ETH-28JAN22,BTC-30SEP22,BTC-PERPETUAL,120,1.0107701209629942,20,2,1.0,-1.62,1.79
344,ETH-28JAN22,BTC-30SEP22,BTC-PERPETUAL,180,1.00995498081378,20,2,1.0,-1.55,1.71
345,ETH-28JAN22,BTC-30SEP22,BTC-PERPETUAL,360,1.0035382869347762,20,2,1.0,-1.74,1.94
346,ETH-28JAN22,BTC-30SEP22,BTC-PERPETUAL,720,0.9974487612520722,20,2,1.0,-1.02,1.14
347,ETH-24JUN22,ETH-25MAR22,ETH-30SEP22,15,0.8126693013014482,20,2,1.0,-0.55,-0.45
348,ETH-24JUN22,ETH-25MAR22,ETH-30SEP22,30,0.8484509479517189,20,2,1.0,-0.5,-0.5
349,ETH-24JUN22,ETH-25MAR22,ETH-30SEP22,60,0.8968455684298131,20,2,1.0,-0.51,-0.49
350,ETH-24JUN22,ETH-25MAR22,ETH-30SEP22,120,0.9643345738040024,20,2,1.0,-0.52,-0.48
351,ETH-24JUN22,ETH-25MAR22,ETH-30SEP22,180,0.9713668558940856,20,2,1.0,-0.49,-0.51
352,ETH-24JUN22,ETH-25MAR22,ETH-30SEP22,360,0.9717670077041338,20,2,1.0,-0.59,-0.42
353,ETH-24JUN22,ETH-25MAR22,ETH-30SEP22,720,0.9952432213139702,20,2,1.0,-0.71,-0.31
354,ETH-24JUN22,ETH-25MAR22,ETH-30SEP22,1D,0.9996431016595478,20,2,1.0,-0.76,-0.26
355,ETH-24JUN22,ETH-25MAR22,ETH-7JAN22,15,0.9564362176724818,20,2,1.0,0.63,-1.72
356,ETH-24JUN22,ETH-25MAR22,ETH-7JAN22,30,0.9718168963952817,20,2,1.0,-0.23,-0.83
357,ETH-24JUN22,ETH-25MAR22,ETH-7JAN22,60,0.9937733691141181,20,2,1.0,1.18,-2.26
358,ETH-24JUN22,ETH-25MAR22,ETH-7JAN22,120,0.9917261354270287,20,2,1.0,-1.88,0.78
359,ETH-24JUN22,ETH-25MAR22,ETH-7JAN22,180,0.9936209469259704,20,2,1.0,11.08,-9.53
360,ETH-24JUN22,ETH-25MAR22,ETH-PERPETUAL,15,0.7990263248350659,20,2,1.0,-1.2,0.21
361,ETH-24JUN22,ETH-25MAR22,ETH-PERPETUAL,30,0.7835673452551551,20,2,1.0,-1.21,0.19
362,ETH-24JUN22,ETH-25MAR22,ETH-PERPETUAL,60,1.0752288839166417,20,2,1.0,-1.12,0.1
363,ETH-24JUN22,ETH-25MAR22,ETH-PERPETUAL,120,1.1100525873101585,20,2,1.0,-1.12,0.1
364,ETH-24JUN22,ETH-25MAR22,ETH-PERPETUAL,180,1.0458186292492035,20,2,1.0,-1.12,0.11
365,ETH-24JUN22,ETH-25MAR22,ETH-PERPETUAL,360,1.0137374360284026,20,2,1.0,-1.09,0.07
366,ETH-24JUN22,ETH-25MAR22,ETH-PERPETUAL,720,1.0083216395264283,20,2,1.0,-1.08,0.06
367,ETH-24JUN22,ETH-25MAR22,ETH-PERPETUAL,1D,1.002037434182331,20,2,1.0,-1.09,0.07
368,ETH-24JUN22,ETH-25MAR22,BTC-25MAR22,15,0.8332351519686083,20,2,1.0,-1.0,-0.0
369,ETH-24JUN22,ETH-25MAR22,BTC-25MAR22,30,0.832304263839843,20,2,1.0,-1.03,-0.0
370,ETH-24JUN22,ETH-25MAR22,BTC-25MAR22,60,1.1603865448541026,20,2,1.0,-1.03,0.0
371,ETH-24JUN22,ETH-25MAR22,BTC-25MAR22,120,1.148727994813746,20,2,1.0,-1.03,0.0
372,ETH-24JUN22,ETH-25MAR22,BTC-25MAR22,180,1.0537536595415191,20,2,1.0,-1.03,0.0
373,ETH-24JUN22,ETH-25MAR22,BTC-25MAR22,360,1.0244917494768149,20,2,1.0,-1.03,0.0
374,ETH-24JUN22,ETH-25MAR22,BTC-25MAR22,720,1.0142698131830727,20,2,1.0,-1.03,0.0
375,ETH-24JUN22,ETH-25MAR22,BTC-25MAR22,1D,1.0029136977111897,20,2,1.0,-1.03,0.0
376,ETH-24JUN22,ETH-25MAR22,BTC-28JAN22,15,0.85617098069313,20,2,1.0,-1.01,-0.0
377,ETH-24JUN22,ETH-25MAR22,BTC-28JAN22,30,0.9475274635206223,20,2,1.0,-1.01,-0.0
378,ETH-24JUN22,ETH-25MAR22,BTC-28JAN22,60,0.9719332822229224,20,2,1.0,-1.01,-0.0
379,ETH-24JUN22,ETH-25MAR22,BTC-28JAN22,120,0.9847828027432175,20,2,1.0,-1.02,-0.0
380,ETH-24JUN22,ETH-25MAR22,BTC-28JAN22,180,0.9874846716553878,20,2,1.0,-1.02,-0.0
381,ETH-24JUN22,ETH-25MAR22,BTC-28JAN22,360,0.9935251900677033,20,2,1.0,-1.03,0.0
382,ETH-24JUN22,ETH-25MAR22,BTC-28JAN22,720,0.9959392258530452,20,2,1.0,-1.01,-0.0
383,ETH-24JUN22,ETH-25MAR22,BTC-24JUN22,15,0.8332351519686083,20,2,1.0,-1.0,-0.0
384,ETH-24JUN22,ETH-25MAR22,BTC-24JUN22,30,0.832304263839843,20,2,1.0,-1.03,-0.0
385,ETH-24JUN22,ETH-25MAR22,BTC-24JUN22,60,1.1603865448541026,20,2,1.0,-1.03,0.0
386,ETH-24JUN22,ETH-25MAR22,BTC-24JUN22,120,1.148727994813746,20,2,1.0,-1.03,0.0
387,ETH-24JUN22,ETH-25MAR22,BTC-24JUN22,180,1.0537536595415191,20,2,1.0,-1.03,0.0
388,ETH-24JUN22,ETH-25MAR22,BTC-24JUN22,360,1.0244917494768149,20,2,1.0,-1.03,0.0
389,ETH-24JUN22,ETH-25MAR22,BTC-24JUN22,720,1.0142698131830727,20,2,1.0,-1.03,0.0
390,ETH-24JUN22,ETH-25MAR22,BTC-24JUN22,1D,1.0029136977111897,20,2,1.0,-1.03,0.0
391,ETH-24JUN22,ETH-25MAR22,BTC-7JAN22,15,0.9604389642932175,20,2,1.0,-1.06,0.0
392,ETH-24JUN22,ETH-25MAR22,BTC-7JAN22,30,0.969255628509759,20,2,1.0,-1.05,0.0
393,ETH-24JUN22,ETH-25MAR22,BTC-7JAN22,60,0.9855985663511999,20,2,1.0,-1.07,0.0
394,ETH-24JUN22,ETH-25MAR22,BTC-7JAN22,120,0.9920306083804429,20,2,1.0,-1.09,0.0
395,ETH-24JUN22,ETH-25MAR22,BTC-7JAN22,180,0.977492018374261,20,2,1.0,-2.87,0.01
396,ETH-24JUN22,ETH-25MAR22,BTC-30SEP22,15,0.8332351519686083,20,2,1.0,-1.0,-0.0
397,ETH-24JUN22,ETH-25MAR22,BTC-30SEP22,30,0.8412954138871355,20,2,1.0,-1.03,-0.0
398,ETH-24JUN22,ETH-25MAR22,BTC-30SEP22,60,0.908440635701345,20,2,1.0,-1.03,-0.0
399,ETH-24JUN22,ETH-25MAR22,BTC-30SEP22,120,0.954913278840309,20,2,1.0,-1.03,-0.0
400,ETH-24JUN22,ETH-25MAR22,BTC-30SEP22,180,0.9678985521471156,20,2,1.0,-1.03,-0.0
401,ETH-24JUN22,ETH-25MAR22,BTC-30SEP22,360,0.9853355032618702,20,2,1.0,-1.03,-0.0
402,ETH-24JUN22,ETH-25MAR22,BTC-30SEP22,720,1.002276850187166,20,2,1.0,-1.03,-0.0
403,ETH-24JUN22,ETH-25MAR22,BTC-30SEP22,1D,0.9972303967550651,20,2,1.0,-1.03,-0.0
404,ETH-24JUN22,ETH-25MAR22,BTC-PERPETUAL,15,0.8332351519686083,20,2,1.0,-1.0,-0.0
405,ETH-24JUN22,ETH-25MAR22,BTC-PERPETUAL,30,0.832304263839843,20,2,1.0,-1.03,-0.0
406,ETH-24JUN22,ETH-25MAR22,BTC-PERPETUAL,60,1.1603865448541026,20,2,1.0,-1.03,0.0
407,ETH-24JUN22,ETH-25MAR22,BTC-PERPETUAL,120,1.148727994813746,20,2,1.0,-1.03,0.0
408,ETH-24JUN22,ETH-25MAR22,BTC-PERPETUAL,180,1.0537536595415191,20,2,1.0,-1.03,0.0
409,ETH-24JUN22,ETH-25MAR22,BTC-PERPETUAL,360,1.0244917494768149,20,2,1.0,-1.03,0.0
410,ETH-24JUN22,ETH-25MAR22,BTC-PERPETUAL,720,1.0142698131830727,20,2,1.0,-1.03,0.0
411,ETH-24JUN22,ETH-25MAR22,BTC-PERPETUAL,1D,1.0029136977111897,20,2,1.0,-1.03,0.0
412,ETH-24JUN22,ETH-30SEP22,ETH-7JAN22,15,0.9481351941333861,20,2,1.0,-0.6,-0.42
413,ETH-24JUN22,ETH-30SEP22,ETH-7JAN22,30,0.9821942423210901,20,2,1.0,-0.61,-0.41
414,ETH-24JUN22,ETH-30SEP22,ETH-7JAN22,60,0.9893159210428504,20,2,1.0,-0.58,-0.42
415,ETH-24JUN22,ETH-30SEP22,ETH-7JAN22,120,0.9953991024781413,20,2,1.0,-0.34,-0.67
416,ETH-24JUN22,ETH-30SEP22,ETH-7JAN22,180,0.9943192319898322,20,2,1.0,-0.54,-0.36
417,ETH-24JUN22,ETH-30SEP22,ETH-PERPETUAL,15,0.8382245626600171,20,2,1.0,-0.81,-0.19
418,ETH-24JUN22,ETH-30SEP22,ETH-PERPETUAL,30,0.9015993078492218,20,2,1.0,-0.79,-0.2
419,ETH-24JUN22,ETH-30SEP22,ETH-PERPETUAL,60,0.9410977329002003,20,2,1.0,-0.79,-0.2
420,ETH-24JUN22,ETH-30SEP22,ETH-PERPETUAL,120,0.9909032371210414,20,2,1.0,-0.78,-0.21
421,ETH-24JUN22,ETH-30SEP22,ETH-PERPETUAL,180,0.9791637215090968,20,2,1.0,-0.78,-0.21
422,ETH-24JUN22,ETH-30SEP22,ETH-PERPETUAL,360,0.9928233621196669,20,2,1.0,-0.76,-0.24
423,ETH-24JUN22,ETH-30SEP22,ETH-PERPETUAL,720,1.0010256682842618,20,2,1.0,-0.74,-0.26
424,ETH-24JUN22,ETH-30SEP22,ETH-PERPETUAL,1D,0.9987767512455782,20,2,1.0,-0.74,-0.26
425,ETH-24JUN22,ETH-30SEP22,BTC-25MAR22,15,0.8779612649820765,20,2,1.0,-0.99,0.0
426,ETH-24JUN22,ETH-30SEP22,BTC-25MAR22,30,0.9711127257800494,20,2,1.0,-0.98,0.0
427,ETH-24JUN22,ETH-30SEP22,BTC-25MAR22,60,0.9773435465650604,20,2,1.0,-0.98,0.0
428,ETH-24JUN22,ETH-30SEP22,BTC-25MAR22,120,1.0072016782923392,20,2,1.0,-0.98,0.0
429,ETH-24JUN22,ETH-30SEP22,BTC-25MAR22,180,0.9871233948451232,20,2,1.0,-0.98,0.0
430,ETH-24JUN22,ETH-30SEP22,BTC-25MAR22,360,0.9897494885746277,20,2,1.0,-0.98,0.0
431,ETH-24JUN22,ETH-30SEP22,BTC-25MAR22,720,0.9981441380880951,20,2,1.0,-0.99,0.0
432,ETH-24JUN22,ETH-30SEP22,BTC-25MAR22,1D,1.0029827185110103,20,2,1.0,-0.99,0.0
433,ETH-24JUN22,ETH-30SEP22,BTC-28JAN22,15,0.9067381167791451,20,2,1.0,-0.99,0.0
434,ETH-24JUN22,ETH-30SEP22,BTC-28JAN22,30,0.9515406881253867,20,2,1.0,-0.99,0.0
435,ETH-24JUN22,ETH-30SEP22,BTC-28JAN22,60,0.9737830473010233,20,2,1.0,-0.99,0.0
436,ETH-24JUN22,ETH-30SEP22,BTC-28JAN22,120,0.9871393283614015,20,2,1.0,-0.99,0.0
437,ETH-24JUN22,ETH-30SEP22,BTC-28JAN22,180,0.9856634512222131,20,2,1.0,-1.0,0.0
438,ETH-24JUN22,ETH-30SEP22,BTC-28JAN22,360,0.9916819338376326,20,2,1.0,-1.0,0.0
439,ETH-24JUN22,ETH-30SEP22,BTC-28JAN22,720,0.998961038812321,20,2,1.0,-1.0,0.0
440,ETH-24JUN22,ETH-30SEP22,BTC-24JUN22,15,0.8779612649820765,20,2,1.0,-0.99,0.0
441,ETH-24JUN22,ETH-30SEP22,BTC-24JUN22,30,0.9711127257800494,20,2,1.0,-0.98,0.0
442,ETH-24JUN22,ETH-30SEP22,BTC-24JUN22,60,0.9773435465650604,20,2,1.0,-0.98,0.0
443,ETH-24JUN22,ETH-30SEP22,BTC-24JUN22,120,1.0072016782923392,20,2,1.0,-0.98,0.0
444,ETH-24JUN22,ETH-30SEP22,BTC-24JUN22,180,0.9871233948451232,20,2,1.0,-0.98,0.0
445,ETH-24JUN22,ETH-30SEP22,BTC-24JUN22,360,0.9897494885746277,20,2,1.0,-0.98,0.0
446,ETH-24JUN22,ETH-30SEP22,BTC-24JUN22,720,0.9981441380880951,20,2,1.0,-0.99,0.0
447,ETH-24JUN22,ETH-30SEP22,BTC-24JUN22,1D,1.0029827185110103,20,2,1.0,-0.99,0.0
448,ETH-24JUN22,ETH-30SEP22,BTC-7JAN22,15,0.9668161935547074,20,2,1.0,-0.94,-0.0
449,ETH-24JUN22,ETH-30SEP22,BTC-7JAN22,30,0.9851781504706032,20,2,1.0,-0.97,-0.0
450,ETH-24JUN22,ETH-30SEP22,BTC-7JAN22,60,0.9891897199177254,20,2,1.0,-0.96,-0.0
451,ETH-24JUN22,ETH-30SEP22,BTC-7JAN22,120,0.9948361244649496,20,2,1.0,-0.77,-0.0
452,ETH-24JUN22,ETH-30SEP22,BTC-7JAN22,180,0.9923174714097737,20,2,1.0,-0.77,-0.0
